listing_id,address,source_label,candidate_rank,photo_index,outdoor_candidate_score,green_ratio,blue_ratio,local_path,source_url,reuse_rights,review_status
20078352,2071 Golden Eagle Drive,Fernie/Sparwood,3,13,51,0.002,0.054,data\mls_photos\fernie_sparwood\2071-golden-eagle-drive-20078352\13_01325F10_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F10.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
20078352,2071 Golden Eagle Drive,Fernie/Sparwood,4,18,49,0.019,0.005,data\mls_photos\fernie_sparwood\2071-golden-eagle-drive-20078352\18_01325F10_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F10.L18&failover=portal_Blank.gif,unknown_research_only,needs_review
20078352,2071 Golden Eagle Drive,Fernie/Sparwood,5,17,48,0.002,0.0,data\mls_photos\fernie_sparwood\2071-golden-eagle-drive-20078352\17_01325F10_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F10.L17&failover=portal_Blank.gif,unknown_research_only,needs_review
20078363,1357 Cypress Drive,Fernie/Sparwood,1,3,72,0.171,0.177,data\mls_photos\fernie_sparwood\1357-cypress-drive-20078363\03_01325F1B_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F1B.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20078363,1357 Cypress Drive,Fernie/Sparwood,2,2,66,0.147,0.114,data\mls_photos\fernie_sparwood\1357-cypress-drive-20078363\02_01325F1B_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F1B.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20078363,1357 Cypress Drive,Fernie/Sparwood,3,1,59,0.083,0.081,data\mls_photos\fernie_sparwood\1357-cypress-drive-20078363\01_01325F1B_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F1B.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20078363,1357 Cypress Drive,Fernie/Sparwood,4,6,55,0.008,0.0,data\mls_photos\fernie_sparwood\1357-cypress-drive-20078363\06_01325F1B_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F1B.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
20078363,1357 Cypress Drive,Fernie/Sparwood,5,14,55,0.002,0.049,data\mls_photos\fernie_sparwood\1357-cypress-drive-20078363\14_01325F1B_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01325F1B.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
20080409,1668 Tranquility Road,Fernie/Sparwood,1,9,65,0.028,0.245,data\mls_photos\fernie_sparwood\1668-tranquility-road-20080409\09_01326719_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01326719.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
20080409,1668 Tranquility Road,Fernie/Sparwood,2,1,56,0.212,0.01,data\mls_photos\fernie_sparwood\1668-tranquility-road-20080409\01_01326719_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01326719.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20080409,1668 Tranquility Road,Fernie/Sparwood,3,10,47,0.008,0.102,data\mls_photos\fernie_sparwood\1668-tranquility-road-20080409\10_01326719_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01326719.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
20080409,1668 Tranquility Road,Fernie/Sparwood,4,4,46,0.0,0.0,data\mls_photos\fernie_sparwood\1668-tranquility-road-20080409\04_01326719_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01326719.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
20080409,1668 Tranquility Road,Fernie/Sparwood,5,20,44,0.008,0.003,data\mls_photos\fernie_sparwood\1668-tranquility-road-20080409\20_01326719_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=01326719.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10608316,501-5258 HIGHLINE Drive,Fernie/Sparwood,1,3,81,0.363,0.025,data\mls_photos\fernie_sparwood\501-5258-highline-drive-10608316\03_00A1DEBC_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1DEBC.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10608316,501-5258 HIGHLINE Drive,Fernie/Sparwood,2,5,75,0.015,0.047,data\mls_photos\fernie_sparwood\501-5258-highline-drive-10608316\05_00A1DEBC_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1DEBC.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10608316,501-5258 HIGHLINE Drive,Fernie/Sparwood,3,10,65,0.0,0.0,data\mls_photos\fernie_sparwood\501-5258-highline-drive-10608316\10_00A1DEBC_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1DEBC.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10608316,501-5258 HIGHLINE Drive,Fernie/Sparwood,4,8,64,0.0,0.001,data\mls_photos\fernie_sparwood\501-5258-highline-drive-10608316\08_00A1DEBC_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1DEBC.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
10608316,501-5258 HIGHLINE Drive,Fernie/Sparwood,5,2,57,0.001,0.002,data\mls_photos\fernie_sparwood\501-5258-highline-drive-10608316\02_00A1DEBC_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1DEBC.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10681344,2 RIDGEMONT Avenue,Fernie/Sparwood,1,11,63,0.125,0.0,data\mls_photos\fernie_sparwood\2-ridgemont-avenue-10681344\11_00A2FC00_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FC00.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10681344,2 RIDGEMONT Avenue,Fernie/Sparwood,2,3,62,0.003,0.107,data\mls_photos\fernie_sparwood\2-ridgemont-avenue-10681344\03_00A2FC00_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FC00.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10681344,2 RIDGEMONT Avenue,Fernie/Sparwood,3,28,59,0.0,0.049,data\mls_photos\fernie_sparwood\2-ridgemont-avenue-10681344\28_00A2FC00_L28.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FC00.L28&failover=portal_Blank.gif,unknown_research_only,needs_review
10681344,2 RIDGEMONT Avenue,Fernie/Sparwood,4,5,58,0.0,0.001,data\mls_photos\fernie_sparwood\2-ridgemont-avenue-10681344\05_00A2FC00_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FC00.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10681344,2 RIDGEMONT Avenue,Fernie/Sparwood,5,2,57,0.04,0.16,data\mls_photos\fernie_sparwood\2-ridgemont-avenue-10681344\02_00A2FC00_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FC00.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10665467,661 3RD Avenue,Fernie/Sparwood,1,3,100,0.644,0.137,data\mls_photos\fernie_sparwood\661-3rd-avenue-10665467\03_00A2BDFB_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BDFB.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10665467,661 3RD Avenue,Fernie/Sparwood,2,4,100,0.516,0.177,data\mls_photos\fernie_sparwood\661-3rd-avenue-10665467\04_00A2BDFB_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BDFB.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10665467,661 3RD Avenue,Fernie/Sparwood,3,5,100,0.66,0.004,data\mls_photos\fernie_sparwood\661-3rd-avenue-10665467\05_00A2BDFB_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BDFB.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10665467,661 3RD Avenue,Fernie/Sparwood,4,6,100,0.728,0.007,data\mls_photos\fernie_sparwood\661-3rd-avenue-10665467\06_00A2BDFB_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BDFB.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10665467,661 3RD Avenue,Fernie/Sparwood,5,7,100,0.674,0.002,data\mls_photos\fernie_sparwood\661-3rd-avenue-10665467\07_00A2BDFB_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2BDFB.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10669856,801A 8TH Street,Fernie/Sparwood,1,2,100,0.463,0.296,data\mls_photos\fernie_sparwood\801a-8th-street-10669856\02_00A2CF20_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CF20.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10669856,801A 8TH Street,Fernie/Sparwood,2,3,99,0.432,0.288,data\mls_photos\fernie_sparwood\801a-8th-street-10669856\03_00A2CF20_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CF20.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10669856,801A 8TH Street,Fernie/Sparwood,3,1,95,0.198,0.406,data\mls_photos\fernie_sparwood\801a-8th-street-10669856\01_00A2CF20_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CF20.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10669856,801A 8TH Street,Fernie/Sparwood,4,22,56,0.015,0.136,data\mls_photos\fernie_sparwood\801a-8th-street-10669856\22_00A2CF20_L22.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CF20.L22&failover=portal_Blank.gif,unknown_research_only,needs_review
10669856,801A 8TH Street,Fernie/Sparwood,5,5,52,0.015,0.02,data\mls_photos\fernie_sparwood\801a-8th-street-10669856\05_00A2CF20_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CF20.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10616755,4584 TIMBERLINE Crescent,Fernie/Sparwood,1,19,72,0.021,0.124,data\mls_photos\fernie_sparwood\4584-timberline-crescent-10616755\19_00A1FFB3_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1FFB3.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10616755,4584 TIMBERLINE Crescent,Fernie/Sparwood,2,20,71,0.213,0.063,data\mls_photos\fernie_sparwood\4584-timberline-crescent-10616755\20_00A1FFB3_L20.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1FFB3.L20&failover=portal_Blank.gif,unknown_research_only,needs_review
10616755,4584 TIMBERLINE Crescent,Fernie/Sparwood,3,1,63,0.0,0.032,data\mls_photos\fernie_sparwood\4584-timberline-crescent-10616755\01_00A1FFB3_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1FFB3.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10616755,4584 TIMBERLINE Crescent,Fernie/Sparwood,4,2,61,0.002,0.023,data\mls_photos\fernie_sparwood\4584-timberline-crescent-10616755\02_00A1FFB3_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1FFB3.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10616755,4584 TIMBERLINE Crescent,Fernie/Sparwood,5,6,56,0.004,0.015,data\mls_photos\fernie_sparwood\4584-timberline-crescent-10616755\06_00A1FFB3_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A1FFB3.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10661891,701A 4TH Avenue,Fernie/Sparwood,1,1,51,0.093,0.23,data\mls_photos\fernie_sparwood\701a-4th-avenue-10661891\01_00A2B003_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B003.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10661891,701A 4TH Avenue,Fernie/Sparwood,2,3,42,0.003,0.028,data\mls_photos\fernie_sparwood\701a-4th-avenue-10661891\03_00A2B003_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B003.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10661891,701A 4TH Avenue,Fernie/Sparwood,3,4,37,0.016,0.071,data\mls_photos\fernie_sparwood\701a-4th-avenue-10661891\04_00A2B003_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B003.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10661891,701A 4TH Avenue,Fernie/Sparwood,4,2,28,0.002,0.005,data\mls_photos\fernie_sparwood\701a-4th-avenue-10661891\02_00A2B003_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B003.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
10675686,1341 1ST Avenue,Fernie/Sparwood,1,6,85,0.616,0.0,data\mls_photos\fernie_sparwood\1341-1st-avenue-10675686\06_00A2E5E6_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E5E6.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10675686,1341 1ST Avenue,Fernie/Sparwood,2,4,77,0.356,0.001,data\mls_photos\fernie_sparwood\1341-1st-avenue-10675686\04_00A2E5E6_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E5E6.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10675686,1341 1ST Avenue,Fernie/Sparwood,3,5,69,0.475,0.0,data\mls_photos\fernie_sparwood\1341-1st-avenue-10675686\05_00A2E5E6_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E5E6.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10675686,1341 1ST Avenue,Fernie/Sparwood,4,29,66,0.004,0.338,data\mls_photos\fernie_sparwood\1341-1st-avenue-10675686\29_00A2E5E6_L29.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E5E6.L29&failover=portal_Blank.gif,unknown_research_only,needs_review
10675686,1341 1ST Avenue,Fernie/Sparwood,5,30,66,0.005,0.337,data\mls_photos\fernie_sparwood\1341-1st-avenue-10675686\30_00A2E5E6_L30.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E5E6.L30&failover=portal_Blank.gif,unknown_research_only,needs_review
10628923,32 SILVER RIDGE Drive,Fernie/Sparwood,1,17,83,0.231,0.039,data\mls_photos\fernie_sparwood\32-silver-ridge-drive-10628923\17_00A22F3B_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A22F3B.L17&failover=portal_Blank.gif,unknown_research_only,needs_review
10628923,32 SILVER RIDGE Drive,Fernie/Sparwood,2,18,81,0.229,0.051,data\mls_photos\fernie_sparwood\32-silver-ridge-drive-10628923\18_00A22F3B_L18.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A22F3B.L18&failover=portal_Blank.gif,unknown_research_only,needs_review
10628923,32 SILVER RIDGE Drive,Fernie/Sparwood,3,19,80,0.237,0.038,data\mls_photos\fernie_sparwood\32-silver-ridge-drive-10628923\19_00A22F3B_L19.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A22F3B.L19&failover=portal_Blank.gif,unknown_research_only,needs_review
10628923,32 SILVER RIDGE Drive,Fernie/Sparwood,4,1,79,0.131,0.162,data\mls_photos\fernie_sparwood\32-silver-ridge-drive-10628923\01_00A22F3B_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A22F3B.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10628923,32 SILVER RIDGE Drive,Fernie/Sparwood,5,14,76,0.231,0.021,data\mls_photos\fernie_sparwood\32-silver-ridge-drive-10628923\14_00A22F3B_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A22F3B.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10545164,4556 TIMBERLINE Crescent,Fernie/Sparwood,1,1,76,0.003,0.258,data\mls_photos\fernie_sparwood\4556-timberline-crescent-10545164\01_00A0E80C_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A0E80C.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10545164,4556 TIMBERLINE Crescent,Fernie/Sparwood,2,3,42,0.013,0.124,data\mls_photos\fernie_sparwood\4556-timberline-crescent-10545164\03_00A0E80C_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A0E80C.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10545164,4556 TIMBERLINE Crescent,Fernie/Sparwood,3,4,41,0.003,0.223,data\mls_photos\fernie_sparwood\4556-timberline-crescent-10545164\04_00A0E80C_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A0E80C.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10545164,4556 TIMBERLINE Crescent,Fernie/Sparwood,4,6,41,0.011,0.118,data\mls_photos\fernie_sparwood\4556-timberline-crescent-10545164\06_00A0E80C_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A0E80C.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10545164,4556 TIMBERLINE Crescent,Fernie/Sparwood,5,7,34,0.0,0.079,data\mls_photos\fernie_sparwood\4556-timberline-crescent-10545164\07_00A0E80C_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A0E80C.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
10559208,4553 TIMBERLINE Crescent,Fernie/Sparwood,1,1,72,0.0,0.2,data\mls_photos\fernie_sparwood\4553-timberline-crescent-10559208\01_00A11EE8_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A11EE8.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10636454,791 5TH Avenue,Fernie/Sparwood,1,12,85,0.207,0.192,data\mls_photos\fernie_sparwood\791-5th-avenue-10636454\12_00A24CA6_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A24CA6.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10636454,791 5TH Avenue,Fernie/Sparwood,2,13,85,0.166,0.008,data\mls_photos\fernie_sparwood\791-5th-avenue-10636454\13_00A24CA6_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A24CA6.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
10636454,791 5TH Avenue,Fernie/Sparwood,3,14,85,0.207,0.192,data\mls_photos\fernie_sparwood\791-5th-avenue-10636454\14_00A24CA6_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A24CA6.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10636454,791 5TH Avenue,Fernie/Sparwood,4,1,84,0.166,0.264,data\mls_photos\fernie_sparwood\791-5th-avenue-10636454\01_00A24CA6_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A24CA6.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10636454,791 5TH Avenue,Fernie/Sparwood,5,6,78,0.001,0.026,data\mls_photos\fernie_sparwood\791-5th-avenue-10636454\06_00A24CA6_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A24CA6.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10663856,1251 2ND Avenue,Fernie/Sparwood,1,1,64,0.006,0.03,data\mls_photos\fernie_sparwood\1251-2nd-avenue-10663856\01_00A2B7B0_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B7B0.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10663856,1251 2ND Avenue,Fernie/Sparwood,2,4,63,0.001,0.036,data\mls_photos\fernie_sparwood\1251-2nd-avenue-10663856\04_00A2B7B0_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B7B0.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10663856,1251 2ND Avenue,Fernie/Sparwood,3,12,62,0.0,0.116,data\mls_photos\fernie_sparwood\1251-2nd-avenue-10663856\12_00A2B7B0_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B7B0.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10663856,1251 2ND Avenue,Fernie/Sparwood,4,13,62,0.0,0.116,data\mls_photos\fernie_sparwood\1251-2nd-avenue-10663856\13_00A2B7B0_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B7B0.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
10663856,1251 2ND Avenue,Fernie/Sparwood,5,14,57,0.0,0.025,data\mls_photos\fernie_sparwood\1251-2nd-avenue-10663856\14_00A2B7B0_L14.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2B7B0.L14&failover=portal_Blank.gif,unknown_research_only,needs_review
10668743,921 11TH Avenue,Fernie/Sparwood,1,27,89,0.093,0.303,data\mls_photos\fernie_sparwood\921-11th-avenue-10668743\27_00A2CAC7_L27.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CAC7.L27&failover=portal_Blank.gif,unknown_research_only,needs_review
10668743,921 11TH Avenue,Fernie/Sparwood,2,26,72,0.111,0.211,data\mls_photos\fernie_sparwood\921-11th-avenue-10668743\26_00A2CAC7_L26.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CAC7.L26&failover=portal_Blank.gif,unknown_research_only,needs_review
10668743,921 11TH Avenue,Fernie/Sparwood,3,1,71,0.001,0.39,data\mls_photos\fernie_sparwood\921-11th-avenue-10668743\01_00A2CAC7_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CAC7.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10668743,921 11TH Avenue,Fernie/Sparwood,4,24,66,0.034,0.261,data\mls_photos\fernie_sparwood\921-11th-avenue-10668743\24_00A2CAC7_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CAC7.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
10668743,921 11TH Avenue,Fernie/Sparwood,5,3,63,0.156,0.094,data\mls_photos\fernie_sparwood\921-11th-avenue-10668743\03_00A2CAC7_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2CAC7.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10681575,197 RIDGEMONT Lane,Fernie/Sparwood,1,5,86,0.235,0.293,data\mls_photos\fernie_sparwood\197-ridgemont-lane-10681575\05_00A2FCE7_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FCE7.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
10681575,197 RIDGEMONT Lane,Fernie/Sparwood,2,1,83,0.201,0.286,data\mls_photos\fernie_sparwood\197-ridgemont-lane-10681575\01_00A2FCE7_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FCE7.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10681575,197 RIDGEMONT Lane,Fernie/Sparwood,3,3,81,0.108,0.382,data\mls_photos\fernie_sparwood\197-ridgemont-lane-10681575\03_00A2FCE7_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FCE7.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
10681575,197 RIDGEMONT Lane,Fernie/Sparwood,4,9,78,0.243,0.183,data\mls_photos\fernie_sparwood\197-ridgemont-lane-10681575\09_00A2FCE7_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FCE7.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
10681575,197 RIDGEMONT Lane,Fernie/Sparwood,5,6,76,0.161,0.44,data\mls_photos\fernie_sparwood\197-ridgemont-lane-10681575\06_00A2FCE7_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2FCE7.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
10675594,9841 VICTORIA Street,Fernie/Sparwood,1,1,87,0.001,0.572,data\mls_photos\fernie_sparwood\9841-victoria-street-10675594\01_00A2E58A_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E58A.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
10675594,9841 VICTORIA Street,Fernie/Sparwood,2,10,84,0.0,0.515,data\mls_photos\fernie_sparwood\9841-victoria-street-10675594\10_00A2E58A_L10.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E58A.L10&failover=portal_Blank.gif,unknown_research_only,needs_review
10675594,9841 VICTORIA Street,Fernie/Sparwood,3,12,84,0.0,0.565,data\mls_photos\fernie_sparwood\9841-victoria-street-10675594\12_00A2E58A_L12.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E58A.L12&failover=portal_Blank.gif,unknown_research_only,needs_review
10675594,9841 VICTORIA Street,Fernie/Sparwood,4,11,77,0.002,0.55,data\mls_photos\fernie_sparwood\9841-victoria-street-10675594\11_00A2E58A_L11.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E58A.L11&failover=portal_Blank.gif,unknown_research_only,needs_review
10675594,9841 VICTORIA Street,Fernie/Sparwood,5,4,50,0.001,0.002,data\mls_photos\fernie_sparwood\9841-victoria-street-10675594\04_00A2E58A_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A2E58A.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
10577345,4495 TIMBERLINE Crescent,Fernie/Sparwood,1,1,83,0.0,0.259,data\mls_photos\fernie_sparwood\4495-timberline-crescent-10577345\01_00A165C1_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=00A165C1.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
